koi_disposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period_err1,koi_period_err2,koi_time0bk_err1,koi_time0bk_err2,koi_impact_err1,koi_duration_err1,koi_duration_err2,koi_depth,koi_teq,koi_model_snr,koi_slogg,koi_slogg_err2,ra,dec,koi_kepmag
2,0,1,1,0,3.06e-06,-3.06e-06,0.00088,-0.00088,0.13,0.0878,-0.0878,1014.3,1355,58.3,4.458,-0.20800000000000002,291.67172,42.343109000000005,15.618
1,0,0,0,0,3.65e-05,-3.65e-05,0.00108,-0.00108,0.355,0.0417,-0.0417,1843.5,562,88.0,4.463,-0.08800000000000001,292.87338,42.966141,15.158
1,0,0,0,0,5.610000000000001e-05,-5.610000000000001e-05,0.00088,-0.00088,0.165,0.0438,-0.0438,3644.3,450,155.5,4.463,-0.08800000000000001,292.87338,42.966141,15.158
1,0,0,0,0,7.37e-06,-7.37e-06,0.00101,-0.00101,0.165,0.0317,-0.0317,702.3,926,59.3,4.463,-0.08800000000000001,292.87338,42.966141,15.158
1,0,0,0,0,2.81e-06,-2.81e-06,0.000981,-0.000981,0.41600000000000004,0.0297,-0.0297,391.6,1253,41.4,4.463,-0.08800000000000001,292.87338,42.966141,15.158
1,0,0,0,0,4.09e-05,-4.09e-05,0.00148,-0.00148,0.36,0.0538,-0.0538,1772.5,521,62.4,4.585,-0.048,294.90972999999997,42.935261,15.859000000000002
1,0,0,0,0,5.53e-06,-5.53e-06,0.00134,-0.00134,0.4,0.0392,-0.0392,488.2,998,30.5,4.562,-0.052000000000000005,291.63898,42.436321,15.599
2,0,1,0,0,3.35e-06,-3.35e-06,0.000206,-0.000206,0.16,0.0165,-0.0165,42450.0,723,307.5,4.572,-0.14400000000000002,291.11969,42.507069,15.215
1,0,0,0,0,1.77e-05,-1.77e-05,0.000412,-0.000412,0.027999999999999997,0.0578,-0.0578,7425.9,495,247.9,4.447,-0.036000000000000004,289.26874,42.604172,15.262
1,0,0,0,0,6.17e-06,-6.17e-06,0.00105,-0.00105,0.045,0.0367,-0.0367,755.9,896,60.8,4.496,-0.025,296.48343,42.663429,15.024000000000001
1,0,0,0,0,5.3299999999999995e-05,-5.3299999999999995e-05,0.0041600000000000005,-0.0041600000000000005,0.062,0.122,-0.122,353.6,667,21.9,4.496,-0.025,296.48343,42.663429,15.024000000000001
1,0,0,0,0,5.48e-06,-5.48e-06,0.000734,-0.000734,0.084,0.0281,-0.0281,1410.7,635,87.2,4.641,-0.02,293.63696,42.82497,15.019
1,0,0,0,0,1.83e-05,-1.83e-05,0.00117,-0.00117,0.133,0.0411,-0.0411,1250.6,502,57.6,4.641,-0.02,293.63696,42.82497,15.019
1,0,0,0,0,9.65e-05,-9.65e-05,0.00391,-0.00391,0.04,0.0987,-0.0987,439.0,418,14.9,4.641,-0.02,293.63696,42.82497,15.019
2,0,1,1,1,1.64e-05,-1.64e-05,0.00151,-0.00151,11.08,0.0771,-0.0771,401.1,1399,76.8,3.8,-0.075,294.46088,38.383461,12.759
1,0,0,0,0,5.79e-05,-5.79e-05,0.0019399999999999999,-0.0019399999999999999,0.026000000000000002,0.325,-0.325,1200.7,487,53.3,4.566,-0.048,297.46002000000004,42.83992,15.315999999999999
1,0,0,0,0,6e-06,-6e-06,0.000755,-0.000755,0.021,0.0339,-0.0339,298.5,1145,125.6,4.213,-0.027000000000000003,290.39273,40.28487,12.365
1,0,0,0,0,1.4800000000000002e-05,-1.4800000000000002e-05,0.00117,-0.00117,0.02,0.0456,-0.0456,1254.9,720,64.5,4.457,-0.039,290.39322000000004,43.363898999999996,15.193
0,0,0,0,0,1.4000000000000001e-05,-1.4000000000000001e-05,0.0031,-0.0031,0.10099999999999999,0.09699999999999999,-0.09699999999999999,299.2,992,15.0,4.457,-0.039,290.39322000000004,43.363898999999996,15.193
1,0,0,0,0,0.0009057000000000001,-0.0009057000000000001,0.0036200000000000004,-0.0036200000000000004,0.139,0.193,-0.193,3136.4,236,46.8,4.585,-0.048,294.90972999999997,42.935261,15.859000000000002
2,0,1,0,0,1.06e-06,-1.06e-06,0.00043,-0.00043,11.83,0.0257,-0.0257,24905.0,1109,125.4,4.657,-0.032,295.83536000000004,42.943062,15.533
0,0,0,0,0,1.9e-07,-1.9e-07,5.610000000000001e-05,-5.610000000000001e-05,0.061,0.0025399999999999997,-0.0025399999999999997,37492.0,929,1011.6,4.667,-0.063,296.68307000000004,42.967869,15.765999999999998
1,0,0,0,0,4.99e-06,-4.99e-06,0.00041799999999999997,-0.00041799999999999997,0.273,0.0188,-0.0188,3036.1,686,175.2,4.5969999999999995,-0.085,288.64252,43.039291,15.067
1,0,0,0,0,9.45e-06,-9.45e-06,0.0007,-0.0007,0.304,0.0209,-0.0209,507.3,927,142.0,4.162,-0.03,284.48245,44.398041,12.345999999999998
1,1,0,0,0,3.13e-05,-3.13e-05,0.00103,-0.00103,0.015,0.0419,-0.0419,1382.4,530,52.7,4.5969999999999995,-0.085,288.64252,43.039291,15.067
1,0,0,0,0,4.36e-06,-4.36e-06,0.00109,-0.00109,0.22,0.0333,-0.0333,516.3,970,41.6,4.5969999999999995,-0.085,288.64252,43.039291,15.067
1,0,0,0,0,1.06e-05,-1.06e-05,0.00106,-0.00106,0.096,0.0336,-0.0336,1333.6,453,48.5,4.779,-0.031,294.77393,43.056301,15.847000000000001
1,0,0,0,0,4.210000000000001e-05,-4.210000000000001e-05,0.0028699999999999997,-0.0028699999999999997,0.518,0.0983,-0.0983,759.2,395,31.0,4.779,-0.031,294.77393,43.056301,15.847000000000001
1,0,0,0,0,7.659999999999999e-05,-7.659999999999999e-05,0.00305,-0.00305,0.17600000000000002,0.0866,-0.0866,767.3,328,18.2,4.779,-0.031,294.77393,43.056301,15.847000000000001
2,0,1,0,0,2.91e-07,-2.91e-07,0.000225,-0.000225,0.005,0.0388,-0.0388,1823.5,1620,147.4,4.499,-0.13,297.97513,43.164909,15.419
1,0,0,0,0,1.64e-06,-1.64e-06,0.000144,-0.000144,0.087,0.007090000000000001,-0.007090000000000001,16053.0,770,388.2,4.5,-0.036000000000000004,291.1376,36.577381,15.264000000000001
1,0,0,0,0,2.18e-06,-2.18e-06,0.00021600000000000002,-0.00021600000000000002,0.154,0.00982,-0.00982,6911.1,986,435.9,4.442,-0.21600000000000003,282.69952,43.272739,15.261
1,0,0,0,0,2e-05,-2e-05,0.0015199999999999999,-0.0015199999999999999,0.027999999999999997,0.114,-0.114,936.1,876,71.9,4.47,-0.20800000000000002,283.63077000000004,43.379397999999995,15.062999999999999
1,0,0,0,0,3.68e-06,-3.68e-06,0.00016299999999999998,-0.00016299999999999998,0.106,0.00581,-0.00581,9065.2,911,915.7,4.308,-0.128,297.45374,41.01099,11.353
0,0,0,0,0,8e-05,-8e-05,0.000718,-0.000718,0.031,0.0748,-0.0748,7958.7,226,182.1,4.746,-0.04,287.85239,43.897991,15.754000000000001
1,0,0,0,0,1.39e-06,-1.39e-06,0.00021899999999999998,-0.00021899999999999998,0.076,0.0248,-0.0248,6932.3,998,431.4,4.563,-0.168,295.53612999999996,43.884449,15.812999999999999
1,0,0,0,0,2.69e-06,-2.69e-06,0.0009689999999999999,-0.0009689999999999999,0.009000000000000001,0.0297,-0.0297,724.2,931,42.6,4.656000000000001,-0.043,285.16832999999997,44.026459,15.790999999999999
1,0,0,0,0,0.0001727,-0.0001727,0.0039700000000000004,-0.0039700000000000004,0.402,0.138,-0.138,942.5,400,25.4,4.656000000000001,-0.043,285.16832999999997,44.026459,15.790999999999999
1,0,1,0,0,2.3e-05,-2.3e-05,0.00149,-0.00149,0.389,0.0452,-0.0452,252.1,1008,60.2,4.024,-0.105,292.92914,48.60281,12.935
2,0,1,0,0,5.83e-06,-5.83e-06,0.00105,-0.00105,0.26899999999999996,0.0468,-0.0468,12861.0,1101,85.8,4.368,-0.204,296.41019,43.455391,15.402999999999999
1,0,0,0,0,1.58e-05,-1.58e-05,0.000771,-0.000771,0.34299999999999997,0.0345,-0.0345,2590.7,598,123.8,4.564,-0.08800000000000001,293.0614,43.58136,15.258
1,0,0,0,0,1.37e-07,-1.37e-07,5.25e-05,-5.25e-05,0.03,0.0109,-0.0109,14281.0,1497,1072.1,4.393,-0.12300000000000001,299.56189,43.503559,15.257
1,0,0,0,0,1.4599999999999999e-05,-1.4599999999999999e-05,0.00118,-0.00118,0.318,0.0443,-0.0443,1897.8,460,58.0,4.73,-0.024,282.23251,43.66563,15.777000000000001
1,0,0,0,0,9.04e-06,-9.04e-06,0.00134,-0.00134,0.067,0.0493,-0.0493,1037.4,569,41.4,4.73,-0.024,282.23251,43.66563,15.777000000000001
1,0,0,0,0,2.9100000000000003e-05,-2.9100000000000003e-05,0.0011300000000000001,-0.0011300000000000001,0.37799999999999995,0.042,-0.042,366.0,771,114.9,4.213,-0.027000000000000003,290.39273,40.28487,12.365
1,0,0,0,0,6.63e-05,-6.63e-05,0.00275,-0.00275,0.013999999999999999,0.154,-0.154,1432.1,362,36.9,4.73,-0.024,282.23251,43.66563,15.777000000000001
1,0,0,0,0,1.28e-05,-1.28e-05,0.00143,-0.00143,0.11699999999999999,0.0496,-0.0496,807.6,429,44.4,4.855,-0.055,296.98505,43.65852,15.234000000000002
1,0,0,0,0,6.4e-06,-6.4e-06,0.00159,-0.00159,0.43,0.0485,-0.0485,509.2,554,37.8,4.855,-0.055,296.98505,43.65852,15.234000000000002
1,0,0,0,0,4.07e-05,-4.07e-05,0.00229,-0.00229,0.32,0.069,-0.069,756.1,332,30.9,4.855,-0.055,296.98505,43.65852,15.234000000000002
0,0,0,0,0,2.97e-05,-2.97e-05,0.00175,-0.00175,0.033,0.0635,-0.0635,1309.7,833,46.2,4.327,-0.187,281.96063,43.703109999999995,15.425
1,0,0,0,0,8.96e-06,-8.96e-06,0.00176,-0.00176,0.004,0.063,-0.063,538.6,1182,36.4,4.471,-0.18,290.26328,44.55645,15.399000000000001
1,0,0,0,0,0.001997,-0.001997,0.0112,-0.0112,0.009000000000000001,0.446,-0.446,685.4,401,15.4,4.471,-0.18,290.26328,44.55645,15.399000000000001
1,0,0,0,0,1.63e-05,-1.63e-05,0.00122,-0.00122,0.217,0.0431,-0.0431,1675.6,499,64.5,4.6819999999999995,-0.07200000000000001,295.57935,44.545959,15.058
1,0,0,0,0,2.47e-07,-2.47e-07,4.8700000000000005e-05,-4.8700000000000005e-05,0.013999999999999999,0.00288,-0.00288,17859.0,1016,1669.1,4.581,-0.152,284.83047,44.658138,15.198
0,0,0,0,0,7.82e-06,-7.82e-06,0.00155,-0.00155,0.053,0.0604,-0.0604,581.6,1010,48.1,4.61,-0.12,288.72665,44.60751,15.370999999999999
1,0,0,0,0,0.00031430000000000005,-0.00031430000000000005,0.00485,-0.00485,0.39299999999999996,0.155,-0.155,895.5,349,21.6,4.656000000000001,-0.043,285.16832999999997,44.026459,15.790999999999999
1,0,0,0,0,3.2500000000000004e-05,-3.2500000000000004e-05,0.00268,-0.00268,0.204,0.0705,-0.0705,634.1,559,21.4,4.656000000000001,-0.043,285.16832999999997,44.026459,15.790999999999999
2,0,1,1,0,5.03e-06,-5.03e-06,0.0006900000000000001,-0.0006900000000000001,0.005,0.0513,-0.0513,1692.9,950,119.4,4.563,-0.152,296.50754,44.036072,15.289000000000001
1,0,0,0,0,1.2e-05,-1.2e-05,0.00133,-0.00133,0.41100000000000003,0.0463,-0.0463,867.0,782,47.7,4.494,-0.027000000000000003,289.59476,44.141949,15.46
1,0,0,0,0,5.5e-05,-5.5e-05,0.00252,-0.00252,0.265,0.0752,-0.0752,763.3,579,23.8,4.494,-0.027000000000000003,289.59476,44.141949,15.46
1,0,0,0,0,3.39e-05,-3.39e-05,0.00165,-0.00165,0.008,0.0539,-0.0539,973.5,655,55.9,4.488,-0.075,296.56622000000004,44.105862,15.222999999999999
1,0,0,0,0,2.2800000000000002e-05,-2.2800000000000002e-05,0.00392,-0.00392,0.342,0.11,-0.11,251.3,990,21.2,4.488,-0.075,296.56622000000004,44.105862,15.222999999999999
1,0,0,0,0,6.31e-05,-6.31e-05,0.00164,-0.00164,0.285,0.0498,-0.0498,363.4,743,63.1,4.024,-0.105,292.92914,48.60281,12.935
1,0,0,0,0,0.0006637,-0.0006637,0.0050799999999999994,-0.0050799999999999994,0.418,0.14,-0.14,952.5,360,22.7,4.488,-0.075,296.56622000000004,44.105862,15.222999999999999
1,0,0,0,0,7.3e-07,-7.3e-07,0.000121,-0.000121,0.063,0.00526,-0.00526,7912.7,1162,633.4,4.246,-0.18899999999999997,298.63565,44.17094,15.113
2,0,0,1,1,2.8199999999999998e-05,-2.8199999999999998e-05,0.0013800000000000002,-0.0013800000000000002,65.75,0.0654,-0.0654,4147.6,438,54.5,4.656000000000001,-0.024,298.67862,44.175499,15.654000000000002
1,0,0,0,0,6.66e-06,-6.66e-06,0.0009630000000000001,-0.0009630000000000001,0.07200000000000001,0.0352,-0.0352,1151.4,850,77.4,4.5889999999999995,-0.102,284.43051,44.48053,15.651
1,0,0,0,0,1.69e-06,-1.69e-06,0.00021600000000000002,-0.00021600000000000002,0.034,0.0272,-0.0272,7163.3,1062,502.3,4.413,-0.217,285.55481000000003,45.578860999999996,15.649000000000001
2,0,1,1,1,4.46e-06,-4.46e-06,0.00115,-0.00115,0.369,0.0663,-0.0663,1695.0,1076,203.5,4.603,-0.12,293.68494,45.51683,15.620999999999999
1,0,0,0,0,3.6799999999999996e-07,-3.6799999999999996e-07,7.48e-05,-7.48e-05,0.027000000000000003,0.0101,-0.0101,16653.0,1212,1173.9,4.46,-0.192,296.39316,45.568562,15.272
2,0,0,1,1,4e-06,-4e-06,0.000863,-0.000863,0.013999999999999999,0.0616,-0.0616,1030.9,1158,90.1,4.501,-0.196,296.39542,45.56992,15.054
1,0,0,0,0,4.73e-06,-4.73e-06,0.000101,-0.000101,0.034,0.00343,-0.00343,23530.0,484,1077.8,4.539,-0.11,288.90222,49.370490999999994,13.779000000000002
2,0,1,0,0,5.79e-06,-5.79e-06,0.000123,-0.000123,0.004,0.00855,-0.00855,59130.0,606,1667.3,4.354,-0.201,282.30602999999996,44.714661,15.505
1,0,0,0,0,1.71e-06,-1.71e-06,0.00041799999999999997,-0.00041799999999999997,0.057999999999999996,0.0284,-0.0284,1398.2,1155,123.5,4.481,-0.188,293.45482999999996,44.792789,15.142000000000001
2,0,1,1,0,1.39e-05,-1.39e-05,0.0016699999999999998,-0.0016699999999999998,22.45,0.0879,-0.0879,969.7,952,45.4,4.479,-0.175,301.04956,44.706299,15.172
1,0,0,0,0,1.04e-05,-1.04e-05,0.000202,-0.000202,0.10300000000000001,0.006940000000000001,-0.006940000000000001,15664.0,472,690.3,4.455,-0.049,283.97751,44.811562,15.011
1,0,0,0,0,4.73e-05,-4.73e-05,0.0017100000000000001,-0.0017100000000000001,0.166,0.0714,-0.0714,1144.9,543,49.9,4.629,-0.11199999999999999,291.71732000000003,44.88731,15.067
1,0,0,0,0,1.88e-05,-1.88e-05,0.00144,-0.00144,0.267,0.0541,-0.0541,1110.7,680,55.0,4.593,-0.09699999999999999,291.84198,44.858089,15.532
1,0,0,0,0,3.7e-05,-3.7e-05,0.00164,-0.00164,0.192,0.0581,-0.0581,1506.9,563,60.7,4.593,-0.09699999999999999,291.84198,44.858089,15.532
1,0,0,0,0,1.0800000000000002e-05,-1.0800000000000002e-05,0.00236,-0.00236,0.21600000000000003,0.0678,-0.0678,426.1,949,25.6,4.593,-0.09699999999999999,291.84198,44.858089,15.532
1,0,0,0,0,1.0300000000000001e-05,-1.0300000000000001e-05,0.00157,-0.00157,0.038,0.122,-0.122,697.5,964,48.1,4.457,-0.156,294.84689,45.034409000000004,15.365
2,1,0,0,0,2.2800000000000002e-05,-2.2800000000000002e-05,0.000544,-0.000544,0.08800000000000001,0.0187,-0.0187,13494.0,745,529.9,3.9989999999999997,-0.084,297.47586,41.114288,13.109000000000002
1,0,0,0,0,7.28e-06,-7.28e-06,0.000999,-0.000999,0.37200000000000005,0.0357,-0.0357,1240.2,982,79.7,4.531000000000001,-0.213,291.09235,45.115528000000005,15.543
0,0,0,0,0,0.0001317,-0.0001317,0.0025,-0.0025,0.011000000000000001,0.146,-0.146,1012.6,577,26.6,4.45,-0.21600000000000003,291.20804,45.244389,15.229000000000001
2,0,1,0,0,1.75e-06,-1.75e-06,7.08e-05,-7.08e-05,0.006999999999999999,0.00624,-0.00624,40293.0,700,1398.8,4.471,-0.221,289.72747999999996,45.367661,15.217
1,0,0,0,0,2.53e-06,-2.53e-06,0.0006309999999999999,-0.0006309999999999999,0.321,0.0233,-0.0233,1473.4,1273,128.3,4.47,-0.20800000000000002,286.36011,45.414291,15.603
2,0,1,0,0,4.79e-06,-4.79e-06,0.00016,-0.00016,0.10400000000000001,0.00835,-0.00835,20953.0,652,547.8,4.503,-0.20800000000000002,294.71768,45.48576,15.453
1,0,0,0,0,2.02e-05,-2.02e-05,0.0029100000000000003,-0.0029100000000000003,0.096,0.0899,-0.0899,273.6,1097,25.2,4.221,-0.10099999999999999,292.58044,46.097389,15.065
1,0,0,0,0,5.92e-06,-5.92e-06,0.00328,-0.00328,0.18899999999999997,0.0995,-0.0995,159.6,1681,22.7,4.221,-0.10099999999999999,292.58044,46.097389,15.065
1,0,0,0,0,5.17e-05,-5.17e-05,0.00372,-0.00372,0.27399999999999997,0.11,-0.11,307.8,897,21.9,4.221,-0.10099999999999999,292.58044,46.097389,15.065
1,0,0,0,0,2.71e-06,-2.71e-06,0.00032599999999999996,-0.00032599999999999996,0.205,0.0143,-0.0143,2090.3,784,293.7,4.584,-0.032,297.04562000000004,46.027359000000004,15.017000000000001
1,0,0,0,0,1.83e-07,-1.83e-07,4.210000000000001e-05,-4.210000000000001e-05,0.045,0.00147,-0.00147,11382.0,1145,1838.4,4.421,-0.045,289.60797,44.345421,13.937999999999999
2,0,1,1,0,8.8e-06,-8.8e-06,0.00217,-0.00217,16.22,0.124,-0.124,1037.4,1079,37.2,4.552,-0.135,297.78848,45.565418,15.652999999999999
1,0,0,0,0,6.43e-06,-6.43e-06,0.000925,-0.000925,0.335,0.0321,-0.0321,1539.1,1013,81.1,4.362,-0.10300000000000001,288.1647,45.816509,15.843
1,0,0,0,0,5.7100000000000006e-05,-5.7100000000000006e-05,0.00409,-0.00409,0.43799999999999994,0.111,-0.111,611.3,787,25.6,4.362,-0.10300000000000001,288.1647,45.816509,15.843
1,0,0,0,0,8.759999999999999e-05,-8.759999999999999e-05,0.0037600000000000003,-0.0037600000000000003,0.011000000000000001,0.127,-0.127,796.8,686,26.7,4.362,-0.10300000000000001,288.1647,45.816509,15.843
1,0,0,0,0,7.670000000000001e-05,-7.670000000000001e-05,0.00151,-0.00151,0.18899999999999997,0.0535,-0.0535,1719.3,615,78.7,4.22,-0.11199999999999999,294.02301,45.853081,15.237
1,0,0,0,0,0.0004197,-0.0004197,0.00405,-0.00405,0.276,0.128,-0.128,1009.6,484,37.5,4.22,-0.11199999999999999,294.02301,45.853081,15.237
1,0,0,0,0,6.13e-06,-6.13e-06,0.000517,-0.000517,0.261,0.0221,-0.0221,2237.0,407,124.7,4.8069999999999995,-0.045,283.73203,45.958771,15.073
1,0,0,0,0,2.47e-07,-2.47e-07,4.07e-05,-4.07e-05,0.009000000000000001,0.00605,-0.00605,11145.0,1008,2040.7,4.459,-0.11,296.20059,49.140121,13.758
1,0,0,0,0,5.36e-05,-5.36e-05,0.0021,-0.0021,0.166,0.0694,-0.0694,988.4,595,45.1,4.5489999999999995,-0.17,293.01828,45.914688,15.412
1,0,0,0,0,2.07e-05,-2.07e-05,0.00165,-0.00165,0.4,0.0557,-0.0557,994.5,807,51.0,4.365,-0.096,296.06424,45.976841,15.595999999999998
1,0,0,0,0,2.72e-06,-2.72e-06,0.00225,-0.00225,0.425,0.0725,-0.0725,213.0,1710,25.3,4.365,-0.096,296.06424,45.976841,15.595999999999998
1,0,0,0,0,3.2500000000000004e-05,-3.2500000000000004e-05,0.00432,-0.00432,0.44799999999999995,0.124,-0.124,297.8,971,16.7,4.365,-0.096,296.06424,45.976841,15.595999999999998
0,0,0,0,0,0.0005766,-0.0005766,0.0037700000000000003,-0.0037700000000000003,0.005,0.263,-0.263,1896.7,797,86.1,3.0660000000000003,-0.027000000000000003,296.81772,46.781509,13.607999999999999
1,0,0,0,0,4.3799999999999994e-05,-4.3799999999999994e-05,0.00419,-0.00419,0.018000000000000002,0.513,-0.513,446.8,1050,32.2,4.197,-0.105,290.41327,38.34375,14.925
1,0,0,0,0,0.0001799,-0.0001799,0.00746,-0.00746,73.17,0.33299999999999996,-0.33299999999999996,430.7,792,16.9,4.197,-0.105,290.41327,38.34375,14.925
1,0,0,0,0,2.72e-05,-2.72e-05,0.0054600000000000004,-0.0054600000000000004,0.0,0.135,-0.135,174.0,1305,15.1,4.197,-0.105,290.41327,38.34375,14.925
0,0,0,0,0,0.0004433,-0.0004433,0.0032,-0.0032,0.079,0.28,-0.28,3020.3,485,57.9,4.375,-0.22399999999999998,293.22391,38.033581,14.96
1,0,0,0,0,4.0600000000000004e-05,-4.0600000000000004e-05,0.0011300000000000001,-0.0011300000000000001,0.32799999999999996,0.0403,-0.0403,824.9,538,97.1,4.508,-0.063,296.98102,43.209751000000004,13.770999999999999
0,0,0,0,0,4.5e-07,-4.5e-07,0.0005200000000000001,-0.0005200000000000001,0.271,0.0179,-0.0179,195.0,1943,93.4,4.505,-0.128,281.55118,47.469959,13.248
2,0,1,0,0,2.8e-08,-2.8e-08,6.01e-05,-6.01e-05,0.632,0.00507,-0.00507,1973.3,3000,458.6,3.892,-0.303,290.91119,38.335578999999996,13.787
2,0,1,0,0,1.55e-06,-1.55e-06,0.000127,-0.000127,0.237,0.00644,-0.00644,18541.0,860,534.5,4.512,-0.20800000000000002,281.66916000000003,42.038639,15.212
2,0,1,0,0,3.22e-06,-3.22e-06,0.000143,-0.000143,0.243,0.00727,-0.00727,4511.7,804,322.3,4.33,-0.192,287.61633,39.127239,12.335999999999999
2,0,1,0,0,8.03e-06,-8.03e-06,0.00159,-0.00159,0.364,0.0588,-0.0588,673.5,3145,37.1,2.472,-0.11699999999999999,289.09323,49.424484,6.974
2,0,1,1,0,3.08e-07,-3.08e-07,0.000504,-0.000504,0.483,0.0297,-0.0297,747.5,2073,116.1,4.497,-0.15,295.09866,41.007038,15.058
2,0,0,1,1,1.19e-06,-1.19e-06,0.000781,-0.000781,0.33399999999999996,0.0379,-0.0379,598.2,1610,140.6,4.475,-0.182,298.13589,41.332062,13.555
2,0,0,1,0,3.05e-05,-3.05e-05,0.008870000000000001,-0.008870000000000001,0.611,0.507,-0.507,113.8,1312,24.3,4.508,-0.2,298.77325,41.214729,14.554
2,0,1,0,0,3.23e-06,-3.23e-06,0.000883,-0.000883,10.99,0.0437,-0.0437,433.2,2404,62.3,4.002,-0.132,292.61194,43.305141,10.47
2,0,0,1,0,2.58e-05,-2.58e-05,0.00339,-0.00339,0.225,0.122,-0.122,248.0,1964,22.2,3.364,-0.08,294.52557,38.204632000000004,14.312999999999999
2,1,0,1,0,2.5e-06,-2.5e-06,0.00294,-0.00294,0.111,0.2,-0.2,250.2,1922,37.5,4.553,-0.204,289.7962,38.351181,15.401
1,0,0,0,0,5.2300000000000004e-05,-5.2300000000000004e-05,0.0022199999999999998,-0.0022199999999999998,0.025,0.0683,-0.0683,640.9,1171,41.0,3.3169999999999997,-0.105,286.49042000000003,38.374908000000005,14.604000000000001
2,1,0,1,1,1.2e-06,-1.2e-06,0.00117,-0.00117,0.35700000000000004,0.7959999999999999,-0.7959999999999999,186.2,2863,136.3,3.8489999999999998,-0.098,292.77588,47.461689,13.079
2,0,0,1,1,9.68e-06,-9.68e-06,0.0039,-0.0039,0.21899999999999997,0.127,-0.127,118.6,1572,27.0,4.415,-0.203,295.79526,47.663959999999996,14.187000000000001
1,0,0,0,0,0.00043710000000000005,-0.00043710000000000005,0.012,-0.012,0.14400000000000002,0.36700000000000005,-0.36700000000000005,145.1,688,25.5,4.1,-0.087,295.92065,47.448608,13.29
1,0,0,0,0,9.9e-08,-9.9e-08,4.01e-05,-4.01e-05,0.225,0.0077599999999999995,-0.0077599999999999995,30222.0,753,1252.5,4.762,-0.08,292.0683,38.84227,15.715
0,0,0,0,0,6.04e-06,-6.04e-06,0.00032900000000000003,-0.00032900000000000003,0.271,0.0122,-0.0122,372.2,1768,267.4,3.488,-0.048,282.00031,48.542221000000005,9.275
2,0,1,1,1,2.74e-06,-2.74e-06,0.00048499999999999997,-0.00048499999999999997,0.012,0.0461,-0.0461,4399.1,1170,270.1,4.381,-0.192,297.31006,49.703041,13.652000000000001
2,1,0,0,0,2.24e-05,-2.24e-05,0.00248,-0.00248,0.397,0.0707,-0.0707,42.2,2101,37.2,3.488,-0.048,282.00031,48.542221000000005,9.275
0,0,0,0,0,0.00015959999999999998,-0.00015959999999999998,0.00248,-0.00248,0.002,0.077,-0.077,195.6,675,71.2,4.016,-0.027000000000000003,295.80267000000003,45.988079,9.582
1,0,0,0,0,5.26e-06,-5.26e-06,0.0013800000000000002,-0.0013800000000000002,0.005,0.0416,-0.0416,68.9,1784,53.6,4.026,-0.027000000000000003,287.36182,38.714016,8.224
2,0,1,0,0,5.479999999999999e-05,-5.479999999999999e-05,0.000837,-0.000837,6.707999999999999,0.0498,-0.0498,26900.0,737,184.3,4.178,-0.203,290.94437,38.538868,9.729
0,0,0,0,0,2.25e-05,-2.25e-05,0.00297,-0.00297,0.33,0.0835,-0.0835,393.1,985,29.8,4.486000000000001,-0.2,294.16321,41.451801,15.390999999999998
2,0,1,1,1,6.02e-06,-6.02e-06,0.000572,-0.000572,0.375,0.0273,-0.0273,2121.9,1303,187.6,3.923,-0.14800000000000002,299.39972,45.316051,13.03
1,0,0,0,0,4.39e-06,-4.39e-06,0.00257,-0.00257,0.33899999999999997,0.0735,-0.0735,154.9,2740,27.2,3.3169999999999997,-0.105,286.49042000000003,38.374908000000005,14.604000000000001
1,0,0,0,0,1.58e-05,-1.58e-05,0.00324,-0.00324,0.28,0.0901,-0.0901,223.4,1941,24.5,3.3169999999999997,-0.105,286.49042000000003,38.374908000000005,14.604000000000001
1,0,0,0,0,4.429999999999999e-05,-4.429999999999999e-05,0.00434,-0.00434,0.133,0.13,-0.13,270.7,890,24.8,4.493,-0.21600000000000003,287.44409,38.088428,14.794
2,0,0,1,1,5.8899999999999995e-05,-5.8899999999999995e-05,0.00475,-0.00475,0.248,0.157,-0.157,399.6,770,20.1,4.553,-0.187,292.27905,38.284531,15.212
0,0,0,0,0,1.25e-05,-1.25e-05,0.0007700000000000001,-0.0007700000000000001,0.013000000000000001,0.0546,-0.0546,1428.2,848,105.3,4.405,-0.203,292.37476000000004,37.630959000000004,14.0
2,0,1,0,0,7.11e-06,-7.11e-06,0.0017,-0.0017,7.09,0.0849,-0.0849,17971.0,1027,39.6,4.629,-0.11199999999999999,292.07849,38.631481,15.537
2,0,1,0,0,4.14e-06,-4.14e-06,0.000745,-0.000745,0.006,0.055,-0.055,15304.0,1347,298.0,4.3469999999999995,-0.22399999999999998,296.13391,38.999008,13.32
2,0,1,1,1,1.2e-05,-1.2e-05,0.000651,-0.000651,1.8730000000000002,0.0487,-0.0487,36348.0,932,154.6,4.0280000000000005,-0.09,293.92599,38.73798,13.855
2,0,1,0,0,1.24e-05,-1.24e-05,0.000291,-0.000291,0.006,0.0216,-0.0216,18848.0,459,882.6,4.522,-0.063,286.86926,39.103729,15.187000000000001
2,1,0,0,1,1.93e-07,-1.93e-07,0.000233,-0.000233,0.508,0.0144,-0.0144,2779.3,2090,195.2,4.375,-0.18,291.99987999999996,38.437698,14.997
