omdb_id,omdb_title,omdb_year,omdb_rated,omdb_released,omdb_runtime,omdb_director,omdb_actors,omdb_language,omdb_country,omdb_ratings,omdb_metascore,omdb_imdbRating,omdb_imdbVotes
tt2975578,The Purge: Anarchy,2014,R,18 Jul 2014,103 min,James DeMonaco,"Frank Grillo, Carmen Ejogo, Zach Gilford, Kiele Sanchez",English,"USA, France","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.4,"128,091"
tt2245084,Big Hero 6,2014,PG,07 Nov 2014,102 min,"Don Hall, Chris Williams","Scott Adsit, Ryan Potter, Daniel Henney, T.J. Miller",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",74,7.8,"379,214"
tt0448115,Shazam!,2019,PG-13,05 Apr 2019,132 min,David F. Sandberg,"Zachary Levi, Mark Strong, Asher Angel, Jack Dylan Grazer","English, Spanish","USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.1,"185,711"
tt1617661,Jupiter Ascending,2015,PG-13,06 Feb 2015,127 min,"Lana Wachowski, Lilly Wachowski","Mila Kunis, Channing Tatum, Sean Bean, Eddie Redmayne","English, Russian","USA, Australia","[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",40,5.3,"169,461"
tt6823368,Glass,2019,PG-13,18 Jan 2019,129 min,M. Night Shyamalan,"James McAvoy, Bruce Willis, Samuel L. Jackson, Anya Taylor-Joy","English, Spanish","USA, China","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.7,"159,195"
tt1517451,A Star Is Born,2018,R,05 Oct 2018,136 min,Bradley Cooper,"Lady Gaga, Bradley Cooper, Sam Elliott, Andrew Dice Clay",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,7.7,"276,609"
tt4046784,Maze Runner: The Scorch Trials,2015,PG-13,18 Sep 2015,131 min,Wes Ball,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '46%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.3,"205,065"
tt4912910,Mission: Impossible - Fallout,2018,PG-13,27 Jul 2018,147 min,Christopher McQuarrie,"Tom Cruise, Henry Cavill, Ving Rhames, Simon Pegg","English, French","USA, China, France, Norway","[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '97%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.8,"247,489"
tt4701182,Bumblebee,2018,PG-13,21 Dec 2018,114 min,Travis Knight,"Hailee Steinfeld, Jorge Lendeborg Jr., John Cena, Jason Drucker",English,"China, USA","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,6.8,"106,734"
tt1833116,The Informer,2019,N/A,10 Jan 2020,113 min,Andrea Di Stefano,"Ana de Armas, Rosamund Pike, Joel Kinnaman, Clive Owen",English,UK,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}]",N/A,6.6,816
tt1856101,Blade Runner 2049,2017,R,06 Oct 2017,164 min,Denis Villeneuve,"Ryan Gosling, Dave Bautista, Robin Wright, Mark Arnold","English, Finnish, Japanese, Hungarian, Russian, Somali, Spanish","USA, UK, Hungary, Canada, Spain","[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '81/100'}]",81,8.0,"393,723"
tt1259528,Den of Thieves,2018,R,19 Jan 2018,140 min,Christian Gudegast,"Gerard Butler, Pablo Schreiber, O'Shea Jackson Jr., 50 Cent","Spanish, English, Polynesian",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",49,7.0,"73,364"
tt3659388,The Martian,2015,PG-13,02 Oct 2015,144 min,Ridley Scott,"Matt Damon, Jessica Chastain, Kristen Wiig, Jeff Daniels","English, Mandarin","UK, USA, Hungary","[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '80/100'}]",80,8.0,"695,039"
tt2096673,Inside Out,2015,PG,19 Jun 2015,95 min,"Pete Docter, Ronnie Del Carmen(co-director)","Amy Poehler, Phyllis Smith, Richard Kind, Bill Hader",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '98%'}, {'Source': 'Metacritic', 'Value': '94/100'}]",94,8.2,"550,698"
tt2395427,Avengers: Age of Ultron,2015,PG-13,01 May 2015,141 min,Joss Whedon,"Robert Downey Jr., Chris Hemsworth, Mark Ruffalo, Chris Evans","English, Korean",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.3,"685,405"
tt3896198,Guardians of the Galaxy Vol. 2,2017,PG-13,05 May 2017,136 min,James Gunn,"Chris Pratt, Zoe Saldana, Dave Bautista, Vin Diesel",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,7.6,"507,090"
tt4532826,Robin Hood,2018,PG-13,21 Nov 2018,116 min,Otto Bathurst,"Taron Egerton, Jamie Foxx, Ben Mendelsohn, Eve Hewson","English, Arabic",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '15%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",32,5.3,"49,465"
tt1291150,Teenage Mutant Ninja Turtles,2014,PG-13,08 Aug 2014,101 min,Jonathan Liebesman,"Megan Fox, Will Arnett, William Fichtner, Alan Ritchson","English, Japanese",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '31/100'}]",31,5.8,"193,750"
tt4881806,Jurassic World: Fallen Kingdom,2018,PG-13,22 Jun 2018,128 min,J.A. Bayona,"Chris Pratt, Bryce Dallas Howard, Rafe Spall, Justice Smith","English, Russian",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",51,6.2,"229,305"
tt3385516,X-Men: Apocalypse,2016,PG-13,27 May 2016,144 min,Bryan Singer,"James McAvoy, Michael Fassbender, Jennifer Lawrence, Nicholas Hoult","English, Polish, German, Arabic, Egyptian (Ancient)",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '47%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.9,"367,778"
tt3778644,Solo: A Star Wars Story,2018,PG-13,25 May 2018,135 min,Ron Howard,"Alden Ehrenreich, Joonas Suotamo, Woody Harrelson, Emilia Clarke",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '70%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.9,"237,053"
tt3731562,Kong: Skull Island,2017,PG-13,10 Mar 2017,118 min,Jordan Vogt-Roberts,"Tom Hiddleston, Samuel L. Jackson, Brie Larson, John C. Reilly","English, Vietnamese","USA, China","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,6.6,"245,567"
tt1477834,Aquaman,2018,PG-13,21 Dec 2018,143 min,James Wan,"Jason Momoa, Amber Heard, Willem Dafoe, Patrick Wilson","English, Russian, Maori, Italian","USA, Australia","[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '55/100'}]",55,7.0,"299,582"
tt1951265,The Hunger Games: Mockingjay - Part 1,2014,PG-13,21 Nov 2014,123 min,Francis Lawrence,"Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Woody Harrelson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,6.6,"385,296"
tt0800369,Thor,2011,PG-13,06 May 2011,115 min,Kenneth Branagh,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.0,"697,534"
tt0478970,Ant-Man,2015,PG-13,17 Jul 2015,117 min,Peyton Reed,"Paul Rudd, Michael Douglas, Evangeline Lilly, Corey Stoll",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.3,"517,453"
tt6095472,The Angry Birds Movie 2,2019,PG,14 Aug 2019,97 min,"Thurop Van Orman, John Rice(co-director)","Jason Sudeikis, Josh Gad, Leslie Jones, Bill Hader",English,"Finland, USA","[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.5,"4,566"
tt1571234,Mortal Engines,2018,PG-13,14 Dec 2018,128 min,Christian Rivers,"Hera Hilmar, Robert Sheehan, Hugo Weaving, Jihae",English,"USA, New Zealand","[{'Source': 'Internet Movie Database', 'Value': '6.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.1,"81,670"
tt1431045,Deadpool,2016,R,12 Feb 2016,108 min,Tim Miller,"Ryan Reynolds, Karan Soni, Ed Skrein, Michael Benyaer",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,8.0,"839,040"
tt1201607,Harry Potter and the Deathly Hallows: Part 2,2011,PG-13,15 Jul 2011,130 min,David Yates,"Ralph Fiennes, Michael Gambon, Alan Rickman, Daniel Radcliffe",English,"USA, UK","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '96%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",87,8.1,"704,107"
tt4687108,In the Tall Grass,2019,TV-MA,04 Oct 2019,101 min,Vincenzo Natali,"Laysla De Oliveira, Avery Whitted, Patrick Wilson, Will Buie Jr.",English,Canada,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.7,"3,418"
tt6324278,Abominable,2019,PG,27 Sep 2019,97 min,"Jill Culton, Todd Wilderman(co-director)","Chloe Bennet, Albert Tsai, Tenzing Norgay Trainor, Joseph Izzo",English,"China, USA","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.3,"2,078"
tt2379713,Spectre,2015,PG-13,06 Nov 2015,148 min,Sam Mendes,"Daniel Craig, Christoph Waltz, Léa Seydoux, Ralph Fiennes","English, Spanish, Italian, German, French","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '63%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",60,6.8,"357,470"
tt0451279,Wonder Woman,2017,PG-13,02 Jun 2017,141 min,Patty Jenkins,"Gal Gadot, Chris Pine, Connie Nielsen, Robin Wright","English, German, Dutch, French, Spanish, Chinese, Greek,  Ancient (to 1453), North American Indian","USA, China, Hong Kong","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",76,7.4,"501,523"
tt5095030,Ant-Man and the Wasp,2018,PG-13,06 Jul 2018,118 min,Peyton Reed,"Paul Rudd, Evangeline Lilly, Michael Peña, Walton Goggins","English, Spanish",USA,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,7.1,"260,837"
tt1661199,Cinderella,2015,PG,13 Mar 2015,105 min,Kenneth Branagh,"Cate Blanchett, Lily James, Richard Madden, Helena Bonham Carter",English,"USA, UK","[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",67,6.9,"146,722"
tt7984734,The Lighthouse,2019,R,18 Oct 2019,109 min,Robert Eggers,"Willem Dafoe, Robert Pattinson, Valeriia Karaman",English,"Canada, USA","[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,8.1,"1,994"
tt3183660,Fantastic Beasts and Where to Find Them,2016,PG-13,18 Nov 2016,132 min,David Yates,"Eddie Redmayne, Sam Redford, Scott Goldman, Tim Bentinck","English, Khmer","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '75%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",66,7.3,"373,976"
tt10208548,Crayon Shin-chan: Honeymoon Hurricane - The Lost Hiroshi,2019,N/A,19 Apr 2019,100 min,Masakazu Hashimoto,"Yumiko Kobayashi, Toshiyuki Morikawa, Miki Narahashi",Japanese,Japan,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}]",N/A,6.3,23
tt1217209,Brave,2012,PG,22 Jun 2012,93 min,"Mark Andrews, Brenda Chapman, Steve Purcell(co-director)","Kelly Macdonald, Billy Connolly, Emma Thompson, Julie Walters",English,"USA, UK","[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.1,"345,019"
tt2126355,San Andreas,2015,PG-13,29 May 2015,114 min,Brad Peyton,"Dwayne Johnson, Carla Gugino, Alexandra Daddario, Ioan Gruffudd",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '50%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",43,6.0,"196,491"
tt3846674,To All the Boys I've Loved Before,2018,TV-14,17 Aug 2018,99 min,Susan Johnson,"Lana Condor, Noah Centineo, Janel Parrish, Anna Cathcart",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.2,"67,177"
tt2771200,Beauty and the Beast,2017,PG,17 Mar 2017,129 min,Bill Condon,"Emma Watson, Dan Stevens, Luke Evans, Josh Gad",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",65,7.2,"245,885"
tt5848272,Ralph Breaks the Internet,2018,PG,21 Nov 2018,112 min,"Phil Johnston, Rich Moore","John C. Reilly, Sarah Silverman, Gal Gadot, Taraji P. Henson",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",71,7.1,"102,814"
tt0377981,Gnomeo & Juliet,2011,G,11 Feb 2011,84 min,Kelly Asbury,"James McAvoy, Emily Blunt, Ashley Jensen, Michael Caine","English, Japanese, Spanish, German","UK, USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '56%'}, {'Source': 'Metacritic', 'Value': '53/100'}]",53,5.9,"50,166"
tt4972582,Split,2016,PG-13,20 Jan 2017,117 min,M. Night Shyamalan,"James McAvoy, Anya Taylor-Joy, Betty Buckley, Haley Lu Richardson",English,"Japan, USA","[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",62,7.3,"375,137"
tt4500922,Maze Runner: The Death Cure,2018,PG-13,26 Jan 2018,143 min,Wes Ball,"Dylan O'Brien, Ki Hong Lee, Kaya Scodelario, Thomas Brodie-Sangster",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,6.2,"95,598"
tt7752126,Brightburn,2019,R,24 May 2019,90 min,David Yarovesky,"Elizabeth Banks, David Denman, Jackson A. Dunn, Abraham Clinkscales",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.2,"45,957"
tt0974015,Justice League,2017,PG-13,17 Nov 2017,120 min,Zack Snyder,"Ben Affleck, Henry Cavill, Amy Adams, Gal Gadot","English, Irish, Russian, Icelandic","USA, Canada, UK","[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.4,"342,681"
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,2018,PG-13,16 Nov 2018,134 min,David Yates,"Johnny Depp, Kevin Guthrie, Carmen Ejogo, Wolf Roth","English, French","UK, USA","[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '37%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",52,6.6,"180,451"
tt3315342,Logan,2017,R,03 Mar 2017,137 min,James Mangold,"Hugh Jackman, Patrick Stewart, Dafne Keen, Boyd Holbrook","English, Spanish",USA,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",77,8.1,"582,404"
tt1961175,American Assassin,2017,R,15 Sep 2017,112 min,Michael Cuesta,"Dylan O'Brien, Charlotte Vega, Christopher Bomford, Chris Webster","English, Spanish, Arabic, Polish, Turkish, Russian, Italian, Persian",USA,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",45,6.2,"60,215"
tt2066051,Rocketman,2019,R,31 May 2019,121 min,Dexter Fletcher,"Taron Egerton, Jamie Bell, Richard Madden, Bryce Dallas Howard",English,"UK, USA, Canada","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,7.4,"68,866"
tt1211837,Doctor Strange,2016,PG-13,04 Nov 2016,115 min,Scott Derrickson,"Benedict Cumberbatch, Chiwetel Ejiofor, Rachel McAdams, Benedict Wong",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '89%'}, {'Source': 'Metacritic', 'Value': '72/100'}]",72,7.5,"533,742"
tt4630562,The Fate of the Furious,2017,PG-13,14 Apr 2017,136 min,F. Gary Gray,"Vin Diesel, Jason Statham, Dwayne Johnson, Michelle Rodriguez","English, Russian","China, USA, Japan","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '67%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",56,6.7,"186,304"
tt2582802,Whiplash,2014,R,15 Oct 2014,106 min,Damien Chazelle,"Miles Teller, J.K. Simmons, Paul Reiser, Melissa Benoist",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '88/100'}]",88,8.5,"634,348"
tt7397146,Adonis,2017,N/A,27 Nov 2017,97 min,Scud,"Adonis He Fei, Susan Shaw, Nora Miao, Amanda Lee","Mandarin, Cantonese, English, Japanese","Hong Kong, China","[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,58
tt10971520,Jenny Slate: Stage Fright,2019,N/A,22 Oct 2019,66 min,Gillian Robespierre,Jenny Slate,English,USA,[],N/A,N/A,N/A
tt0938283,The Last Airbender,2010,PG,01 Jul 2010,103 min,M. Night Shyamalan,"Noah Ringer, Dev Patel, Nicola Peltz, Jackson Rathbone",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '4.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '5%'}, {'Source': 'Metacritic', 'Value': '20/100'}]",20,4.1,"139,640"
tt6772804,Escape Plan: The Extractors,2019,R,27 Jun 2019,97 min,John Herzfeld,"Sylvester Stallone, Dave Bautista, 50 Cent, Jin Zhang","English, Chinese, German",USA,"[{'Source': 'Internet Movie Database', 'Value': '4.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}]",N/A,4.4,"6,019"
tt6966692,Green Book,2018,PG-13,16 Nov 2018,130 min,Peter Farrelly,"Viggo Mortensen, Mahershala Ali, Linda Cardellini, Sebastian Maniscalco","English, Italian, Russian, German",USA,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,8.2,"241,930"
tt2975590,Batman v Superman: Dawn of Justice,2016,PG-13,25 Mar 2016,151 min,Zack Snyder,"Ben Affleck, Henry Cavill, Amy Adams, Jesse Eisenberg",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '28%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",44,6.5,"585,766"
tt1677720,Ready Player One,2018,PG-13,29 Mar 2018,140 min,Steven Spielberg,"Tye Sheridan, Olivia Cooke, Ben Mendelsohn, Lena Waithe",English,"USA, India","[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.5,"316,225"
tt1798684,Southpaw,2015,R,24 Jul 2015,124 min,Antoine Fuqua,"Jake Gyllenhaal, Rachel McAdams, Forest Whitaker, Oona Laurence",English,"Hong Kong, USA","[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",57,7.4,"203,209"
tt5814060,The Nun,2018,R,07 Sep 2018,96 min,Corin Hardy,"Demián Bichir, Taissa Farmiga, Jonas Bloquet, Bonnie Aarons","English, French, Romanian, Latin",USA,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",46,5.4,"98,744"
tt2267998,Gone Girl,2014,R,03 Oct 2014,149 min,David Fincher,"Ben Affleck, Rosamund Pike, Neil Patrick Harris, Tyler Perry",English,USA,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",79,8.1,"778,239"
